Rank,Savory,Category,Sweet,Category
1,Cardamom,Spices,Cardamom,Spices
2,Cinnamon,Spices,Cinnamon,Spices
3,Cloves,Spices,Cloves,Spices
4,Ginger,Herbs,Ginger,Herbs
5,Honey,Sugars,Pepper,Spices
6,Pepper,Spices,Star anise,Spices
7,,,Vanilla,Herbs
