Rank,Cocktail,Category,Savory,Category,Sweet,Category
1,Lime,Fruits,Banana,Fruits,Almond,Nut
2,Pisco,Alcohol,Cucumber,Vegetables,Lemon,Fruits
3,,,Date,Fruits,Lime,Fruits
4,,,Flaxseed,Seeds,Milk chocolate,Other
5,,,Mint,Herbs,Pomegranate,Fruits
6,,,Spinach,Spices,White chocolate,Other
7,,,Vanilla,Herbs,,
