Rank,Savory,Category,Sweet,Category
1,Apricot,Fruits,Lemon,Fruits
2,Blackberry,Berries,Apple,Fruits
3,Garlic,Herbs,Timian,Herbs
4,Honey,Sugars,Vanilla,Herbs
5,Onion,Vegetables,,
6,Timian,Herbs,,
