Rank,Cocktail,Category,Savory,Category,Sweet,Category
1,Light rum,Alcohol,Olive oil,Oils,Cocoa,Other
2,Mint,Herbs,Apple cider vinegar,Vinegars,Lemon,Fruits
3,,,Arugula,Vegetables,Orange,Fruits
4,,,Fennel,Vegetables,,
5,,,Garlic,Herbs,,
6,,,Honey,Sugars,,
7,,,Kale,Vegetables,,
8,,,Mustard,Condiments,,
9,,,Pecan,Nut,,
10,,,Pepper,Spices,,
11,,,Pumpkin seed,Seeds,,
12,,,Sage,Herbs,,
